DATAFLOW,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_E5100(1.0),SL04: April,A: Annual,1952,121.48,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1953,120.91,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1954,122.03,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1955,122.15,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1956,122.79,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1957,128.01,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1958,129.76,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1959,129.91,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1960,130.87,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1961,131.27,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1962,132.5,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1963,134.7,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1964,140.19,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1965,143.92,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1966,148.26,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1967,151.08,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1968,158.14,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1969,161.4,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1970,168.49,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1971,175.92,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1972,183.54,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1973,196.18,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1974,213.77,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1975,236.12,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1976,260.79,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1977,280.17,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1978,288.93,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1979,299.29,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1980,319.04,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1981,342.74,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1982,370.42,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1983,405.64,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1984,437.2,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1985,450.01,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1986,452.3,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1987,451.52,1987: From July to November 1987: figures were adjusted for the retroactive increase in the price of a day of hospitalization.,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1988,455.94,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1989,470.63,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1990,487.44,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1991,502.13,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1992,520,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1993,539.59,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1994,551.16,1994: From July 1994: excluding the social contribution on fuels from 1.7.1994.,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1995,562.39,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1996,570.91,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1997,577.76,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1998,584,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1999,590.9301324,1999: From 1999: accounting for seasonal sales prices in January and July.,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2000,606.95,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2001,624.06,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2002,637.46,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2003,651.48,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2004,664.45,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2005,680.85,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2006,700.66,2006: From 2006: excluding the climate change contribution on fuels and with fixed excise duties and VAT on tobacco products.,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2007,714.93,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2008,739.27,"2008: From January 2008: prices collected on the first of the month are replaced by mid-month prices. In the case of petroleum products, an average price from 1st to 15th of each month (and not only the price on the the first day) is collected.",,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2009,740.91,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2010,757.6,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2011,785.64,2011: From January 2011: changes in the methodology for the treatment of seasonal products.,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2012,806.47,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2013,819.93,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2014,826.33,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2015,828.03,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2016,828.31,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2017,844.28,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2018,853.22,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2019,871.33,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2020,876.3,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2021,891.74,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2022,953.03,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,2023,,,,,,-: nil,0: Zero
LU1:DF_E5100(1.0),SL11: November,A: Annual,1948,101.09,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1949,109.87,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1950,114.76,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1951,121.44,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1952,122.88,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1953,122.83,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1954,124.11,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1955,123.96,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1956,126.34,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1957,131.46,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1958,131,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1959,131.49,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1960,132.44,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1961,132.78,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1962,133.83,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1963,139.11,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1964,142.69,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1965,147.6,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1966,151.42,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1967,156.44,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1968,159.65,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1969,163.05,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1970,171.54,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1971,180.71,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1972,191.27,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1973,201.97,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1974,225.01,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1975,249.99,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1976,270.86,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1977,285.17,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1978,294.17,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1979,310.47,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1980,330.03,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1981,358.06,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1982,396.59,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1983,427.96,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1984,441.47,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1985,457.15,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1986,451.65,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1987,453.47,1987: From July to November 1987: figures were adjusted for the retroactive increase in the price of a day of hospitalization.,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1988,462.92,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1989,480.59,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1990,502.3,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1991,515.08,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1992,530.09,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1993,548.75,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1994,558.6,1994: From July 1994: excluding the social contribution on fuels from 1.7.1994.,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1995,565.93,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1996,576.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1997,585.03,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1998,587.61,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,1999,598.1980122,1999: From 1999: accounting for seasonal sales prices in January and July.,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2000,620.06,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2001,633.22,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2002,646.9,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2003,658.8,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2004,673.94,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2005,690.68,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2006,704.28,2006: From 2006: excluding the climate change contribution on fuels and with fixed excise duties and VAT on tobacco products.,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2007,725.97,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2008,740.02,"2008: From January 2008: prices collected on the first of the month are replaced by mid-month prices. In the case of petroleum products, an average price from 1st to 15th of each month (and not only the price on the the first day) is collected.",,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2009,749.42,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2010,766.51,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2011,793.54,2011: From January 2011: changes in the methodology for the treatment of seasonal products.,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2012,813.07,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2013,823,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2014,823.14,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2015,829.66,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2016,834.02,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2017,846.76,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2018,865.79,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2019,875.88,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2020,879.44,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2021,916.38,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2022,970,,,,,,2: Two
LU1:DF_E5100(1.0),SL11: November,A: Annual,2023,,,,,,-: nil,0: Zero
LU1:DF_E5100(1.0),SL12: December,A: Annual,1948,101.13,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1949,110.83,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1950,114.88,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1951,121.53,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1952,122.63,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1953,122.88,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1954,124.32,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1955,124.01,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1956,126.93,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1957,131.63,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1958,131.04,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1959,131.67,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1960,132.56,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1961,133.09,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1962,134.19,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1963,139.45,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1964,143.42,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1965,149.72,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1966,152.05,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1967,156.66,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1968,160.26,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1969,164.78,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1970,171.92,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1971,181.39,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1972,192.06,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1973,203.84,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1974,226.76,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1975,251.45,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1976,272.74,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1977,284.56,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1978,294.15,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1979,311.76,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1980,333.57,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1981,360.39,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1982,397.96,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1983,429.89,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1984,439.7,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1985,457.89,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1986,451.39,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1987,454.34,1987: From July to November 1987: figures were adjusted for the retroactive increase in the price of a day of hospitalization.,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1988,463.05,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1989,481.16,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1990,502.13,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1991,515.22,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1992,530.14,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1993,549.29,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1994,559.19,1994: From July 1994: excluding the social contribution on fuels from 1.7.1994.,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1995,566.23,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1996,576.27,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1997,584.75,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1998,587.1,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,1999,600.4871082,1999: From 1999: accounting for seasonal sales prices in January and July.,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2000,621.32,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2001,632.02,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2002,646.15,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2003,659.49,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2004,672.74,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2005,689.84,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2006,705.37,2006: From 2006: excluding the climate change contribution on fuels and with fixed excise duties and VAT on tobacco products.,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2007,728.22,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2008,735.66,"2008: From January 2008: prices collected on the first of the month are replaced by mid-month prices. In the case of petroleum products, an average price from 1st to 15th of each month (and not only the price on the the first day) is collected.",,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2009,748.4,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2010,768.96,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2011,793.13,2011: From January 2011: changes in the methodology for the treatment of seasonal products.,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2012,811.16,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2013,823.61,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2014,818.11,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2015,826.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2016,836.01,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2017,847.26,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2018,862.9757248,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2019,877.12,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2020,881.92,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2021,915.64,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2022,964.07,,,,,,2: Two
LU1:DF_E5100(1.0),SL12: December,A: Annual,2023,,,,,,-: nil,0: Zero
LU1:DF_E5100(1.0),SL07: July,A: Annual,1948,102.18,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1949,111.2,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1950,109.44,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1951,122.71,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1952,122.75,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1953,122.74,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1954,123.44,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1955,123.26,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1956,123.5,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1957,130.14,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1958,130.42,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1959,131.11,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1960,131.5,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1961,132.2,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1962,133.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1963,138.02,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1964,141.38,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1965,146.91,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1966,150.39,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1967,155.37,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1968,158.43,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1969,162.35,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1970,170.5,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1971,177.75,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1972,187.86,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1973,198.62,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1974,218.66,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1975,241.39,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1976,264.74,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1977,283.97,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1978,290.73,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1979,303.83,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1980,323.15,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1981,350.63,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1982,383.76,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1983,414.97,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1984,437.4,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1985,453.91,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1986,451.22,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1987,450.35,1987: From July to November 1987: figures were adjusted for the retroactive increase in the price of a day of hospitalization.,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1988,459.23,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1989,475.05,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1990,489.21,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1991,507.94,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1992,524.82,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1993,542.99,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1994,553.87,1994: From July 1994: excluding the social contribution on fuels from 1.7.1994.,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1995,564.41,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1996,571.6,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1997,580.28,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1998,586.87,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,1999,584.9212554,1999: From 1999: accounting for seasonal sales prices in January and July.,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2000,605.07,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2001,623.26,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2002,635.8,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2003,646.1,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2004,660.85,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2005,677.83,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2006,697.52,2006: From 2006: excluding the climate change contribution on fuels and with fixed excise duties and VAT on tobacco products.,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2007,709.68,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2008,743.77,"2008: From January 2008: prices collected on the first of the month are replaced by mid-month prices. In the case of petroleum products, an average price from 1st to 15th of each month (and not only the price on the the first day) is collected.",,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2009,738.19,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2010,756.23,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2011,777.96,2011: From January 2011: changes in the methodology for the treatment of seasonal products.,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2012,796.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2013,811.43,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2014,818.99,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2015,824.02,,,,,,2: Two
