DATAFLOW,FREQ: Frequency,UNIT: Unit,SPECIFICATION: Specification,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_UNIT_2: Note Unit 2,NOTE_UNIT_1: Note Unit 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1940,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1941,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1942,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1943,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1944,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1945,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1946,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1947,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1948,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1949,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1950,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1951,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1952,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1953,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1954,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1955,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1956,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1957,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1958,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1959,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1960,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1961,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1962,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1963,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1964,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1965,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1966,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1967,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1968,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1969,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1970,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1971,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1972,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1973,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1974,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1975,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1976,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1977,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1978,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1979,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1980,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1981,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1982,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1983,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1984,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1985,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1986,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1987,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1988,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1989,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1990,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1991,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1992,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1993,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1994,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1995,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1996,,z: Not applicable,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1997,0.236,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1998,0.396,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,1999,1.474,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2000,2.127,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2001,2.041,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2002,2.105,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2003,2.25,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2004,3.388,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2005,4.493,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2006,4.986,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2007,5.528,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2008,5.21,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2009,5.458,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2010,4.736,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2011,5.507,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2012,6.661,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2013,7.139,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2014,6.868,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2015,8.757,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2016,8.726,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2017,20.191,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2018,21.89,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2019,24.186,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2020,30.192,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SL04: Wind,2021,27.026,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1928,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1929,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1930,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1931,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1932,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1933,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1934,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1935,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1936,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1937,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1938,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1939,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1940,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1941,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1942,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1943,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1944,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1945,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1946,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1947,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1948,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1949,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1950,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1951,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1952,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1953,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1954,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1955,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1956,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1957,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1958,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1959,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1960,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1961,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1962,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1963,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1964,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1965,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1966,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1967,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1968,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1969,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1970,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1971,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1972,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1973,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1974,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1975,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1976,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1977,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1978,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1979,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1980,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1981,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1982,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1983,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1984,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1985,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1986,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1987,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1988,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1989,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1990,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1991,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1992,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1993,,z: Not applicable,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1994,33,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1995,102,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1996,114,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1997,118,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1998,195,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,1999,205,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2000,219.379444,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2001,268.996389,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2002,351.9925,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2003,397.410278,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2004,441.911389,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2005,445.145,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2006,470.686389,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2007,398.984444,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2008,422.178333,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2009,390.451389,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2010,439.655278,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2011,447.047778,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2012,437.879722,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2013,417.316667,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2014,381.355556,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2015,349.893333,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2016,355.050556,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2017,345.736389,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2018,366.1775,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2019,422.52,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2020,627.805,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSL05: Combined Heat and Power,2021,631.803611,,0: Zero,,,,,SSL05: Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1928,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1929,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1930,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1931,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1932,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1933,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1934,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1935,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1936,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1937,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1938,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1939,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1940,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1941,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
LU1:DF_A4203(1.0),A: Annual,A02: ktep,SSL04: Thermal,1942,,l: Not available,0: Zero,,,,,SSL04: Definitions: Thermal power station,
