COMMUNE_CODE,COMMUNE_NOM,NATIONALITE_ISO3,NATIONALITE_NOM,NOMBRE_TOTAL
1202,Biwer,IRN,iranienne,3
1202,Biwer,IRQ,iraquienne,11
1202,Biwer,IRL,irlandaise,11
1202,Biwer,ITA,italienne,33
1202,Biwer,CIV,ivoirienne,1
1202,Biwer,XXK,kosovare,1
1202,Biwer,LTU,lituanienne,11
1202,Biwer,LUX,luxembourgeoise,1347
1202,Biwer,MDG,malgache,1
1202,Biwer,MLT,maltaise,1
1202,Biwer,MUS,mauricienne,4
1202,Biwer,NLD,néerlandaise,16
1202,Biwer,NGA,nigériane,1
1202,Biwer,NOR,norvégienne,3
1202,Biwer,PAK,pakistanaise,5
1202,Biwer,PHL,philippine,6
1202,Biwer,POL,polonaise,32
1202,Biwer,PRT,portugaise,165
1202,Biwer,ROU,roumaine,20
1202,Biwer,RUS,russe,9
1202,Biwer,SRB,serbe,4
1202,Biwer,SVK,slovaque,5
1202,Biwer,SOM,somalienne,1
1202,Biwer,SDN,soudanaise,2
1202,Biwer,SWE,suédoise,6
1202,Biwer,SYR,syrienne,46
1202,Biwer,CZE,tchèque,3
1202,Biwer,THA,thailandaise,2
1202,Biwer,TGO,togolaise,1
1202,Biwer,TUN,tunisienne,5
1202,Biwer,TUR,turque,6
1202,Biwer,UKR,ukrainienne,22
1202,Biwer,VEN,vénézuélienne,6
1202,Biwer,VNM,vietnamienne,1
1202,Biwer,ZMB,zambienne,2
1202,Biwer,ATG,Antigua-et-Barbuda,1
901,Boulaide,DZA,algérienne,3
901,Boulaide,DEU,allemande,27
901,Boulaide,ARM,arménienne,2
901,Boulaide,AUT,autrichienne,5
901,Boulaide,BEL,belge,166
901,Boulaide,BRA,brésilienne,10
901,Boulaide,GBR,britannique,10
901,Boulaide,BGR,bulgare,3
901,Boulaide,CMR,camerounaise,3
901,Boulaide,CAN,canadienne,5
901,Boulaide,COL,colombienne,1
901,Boulaide,HRV,croate,1
901,Boulaide,ESP,espagnole,4
901,Boulaide,FRA,française,39
901,Boulaide,HUN,hongroise,2
901,Boulaide,IND,indienne,5
901,Boulaide,IDN,indonésienne,1
901,Boulaide,IRQ,iraquienne,6
901,Boulaide,ITA,italienne,19
901,Boulaide,CIV,ivoirienne,3
901,Boulaide,KGZ,kirghize,1
901,Boulaide,LTU,lituanienne,2
901,Boulaide,LUX,luxembourgeoise,1108
901,Boulaide,MLI,malienne,1
901,Boulaide,MAR,marocaine,5
901,Boulaide,MEX,mexicaine,3
901,Boulaide,MDA,moldave,3
901,Boulaide,MNE,monténégrine,1
901,Boulaide,NLD,néerlandaise,18
901,Boulaide,PHL,philippine,1
901,Boulaide,POL,polonaise,8
901,Boulaide,PRT,portugaise,104
901,Boulaide,ROU,roumaine,12
901,Boulaide,RUS,russe,2
901,Boulaide,SEN,sénégalaise,3
901,Boulaide,SRB,serbe,1
901,Boulaide,SVK,slovaque,4
901,Boulaide,ZAF,sud-africaine,4
901,Boulaide,CZE,tchèque,4
901,Boulaide,TCD,tchadienne,1
901,Boulaide,TTO,trinidadienne,3
901,Boulaide,TUN,tunisienne,4
901,Boulaide,UKR,ukrainienne,15
901,Boulaide,VNM,vietnamienne,1
703,Bourscheid,ERI,érythrée,14
703,Bourscheid,ETH,éthiopienne,7
703,Bourscheid,AFG,afghane,7
703,Bourscheid,ALB,albanaise,1
703,Bourscheid,DZA,algérienne,4
703,Bourscheid,DEU,allemande,47
703,Bourscheid,USA,américaine,2
703,Bourscheid,AGO,angolaise,2
703,Bourscheid,AUS,australienne,1
703,Bourscheid,AUT,autrichienne,4
703,Bourscheid,BEN,béninoise,1
703,Bourscheid,BEL,belge,73
703,Bourscheid,BRA,brésilienne,1
703,Bourscheid,GBR,britannique,9
703,Bourscheid,BGR,bulgare,5
703,Bourscheid,CMR,camerounaise,3
703,Bourscheid,CAN,canadienne,2
703,Bourscheid,CPV,cap-verdienne,13
703,Bourscheid,TWN,chinoise (Taiwan),1
703,Bourscheid,COL,colombienne,1
703,Bourscheid,COG,congolaise (Rép.),1
703,Bourscheid,HRV,croate,1
703,Bourscheid,DNK,danoise,1
703,Bourscheid,ESP,espagnole,17
703,Bourscheid,FRA,française,53
703,Bourscheid,GAB,gabonaise,1
703,Bourscheid,GRC,grecque,1
703,Bourscheid,HUN,hongroise,6
703,Bourscheid,IND,indienne,5
703,Bourscheid,IRN,iranienne,4
703,Bourscheid,IRQ,iraquienne,9
703,Bourscheid,IRL,irlandaise,4
703,Bourscheid,ISL,islandaise,1
703,Bourscheid,ITA,italienne,11
703,Bourscheid,XXK,kosovare,2
703,Bourscheid,LBN,libanaise,1
703,Bourscheid,LUX,luxembourgeoise,1145
703,Bourscheid,MAR,marocaine,6
703,Bourscheid,MEX,mexicaine,2
703,Bourscheid,MDA,moldave,1
703,Bourscheid,MNE,monténégrine,1
703,Bourscheid,NLD,néerlandaise,22
703,Bourscheid,NPL,népalaise,1
703,Bourscheid,PHL,philippine,2
703,Bourscheid,POL,polonaise,39
703,Bourscheid,PRT,portugaise,198
703,Bourscheid,ROU,roumaine,4
703,Bourscheid,RUS,russe,1
703,Bourscheid,SEN,sénégalaise,1
703,Bourscheid,SRB,serbe,3
703,Bourscheid,SOM,somalienne,1
703,Bourscheid,SDN,soudanaise,1
703,Bourscheid,LKA,sri-lankaise,1
703,Bourscheid,CHE,suisse,3
703,Bourscheid,SYR,syrienne,11
703,Bourscheid,CZE,tchèque,1
703,Bourscheid,UKR,ukrainienne,19
703,Bourscheid,VEN,vénézuélienne,2
703,Bourscheid,BIH,Bosnie-Herzégovine,12
1300,Bous,YUG,#NAME?,1
1300,Bous,EGY,égyptienne,4
1300,Bous,ETH,éthiopienne,4
1300,Bous,DEU,allemande,51
1300,Bous,USA,américaine,4
1300,Bous,AUT,autrichienne,1
1300,Bous,AZE,azerbaidjanaise,1
1300,Bous,BEN,béninoise,1
1300,Bous,BEL,belge,25
1300,Bous,GNB,bissau-guinéenne,3
1300,Bous,BRA,brésilienne,9
1300,Bous,GBR,britannique,22
1300,Bous,BGR,bulgare,5
1300,Bous,CMR,camerounaise,3
1300,Bous,CHN,chinoise,2
1300,Bous,COD,congolaise (Rép. Dém),1
1300,Bous,CUB,cubaine,2
1300,Bous,DNK,danoise,1
1300,Bous,DOM,dominicaine,4
1300,Bous,ESP,espagnole,15
1300,Bous,FIN,finlandaise,5
1300,Bous,FRA,française,106
1300,Bous,GHA,ghanéenne,2
1300,Bous,GRC,grecque,7
1300,Bous,HUN,hongroise,4
1300,Bous,XXX,indéterminée,1
1300,Bous,IRL,irlandaise,4
1300,Bous,ISL,islandaise,1
1300,Bous,ITA,italienne,28
1300,Bous,CIV,ivoirienne,2
1300,Bous,XXK,kosovare,1
1300,Bous,LUX,luxembourgeoise,1263
1300,Bous,MKD,macédonienne,5
1300,Bous,MAR,marocaine,4
1300,Bous,MNE,monténégrine,19
1300,Bous,NLD,néerlandaise,11
1300,Bous,NGA,nigériane,1
1300,Bous,PER,péruvienne,2
1300,Bous,PAK,pakistanaise,6
1300,Bous,PRY,paraguayenne,1
1300,Bous,PHL,philippine,2
1300,Bous,POL,polonaise,10
1300,Bous,PRT,portugaise,256
1300,Bous,ROU,roumaine,8
1300,Bous,RUS,russe,2
1300,Bous,SRB,serbe,2
1300,Bous,SVN,slovène,2
1300,Bous,SVK,slovaque,2
1300,Bous,SWE,suédoise,9
1300,Bous,ZAF,sud-africaine,3
1300,Bous,CHE,suisse,5
1300,Bous,SYR,syrienne,2
1300,Bous,TJK,tadjike,1
1300,Bous,CZE,tchèque,6
1300,Bous,THA,thailandaise,2
1300,Bous,UKR,ukrainienne,14
1300,Bous,URY,uruguayenne,1
611,Clervaux,EGY,égyptienne,1
611,Clervaux,ERI,érythrée,18
611,Clervaux,AFG,afghane,24
611,Clervaux,ALB,albanaise,8
611,Clervaux,DZA,algérienne,8
611,Clervaux,DEU,allemande,130
611,Clervaux,USA,américaine,3
611,Clervaux,AGO,angolaise,6
611,Clervaux,ARM,arménienne,3
611,Clervaux,AUS,australienne,5
611,Clervaux,AUT,autrichienne,4
611,Clervaux,AZE,azerbaidjanaise,7
611,Clervaux,BEN,béninoise,2
611,Clervaux,BEL,belge,377
611,Clervaux,GNB,bissau-guinéenne,13
611,Clervaux,BRA,brésilienne,52
611,Clervaux,GBR,britannique,15
611,Clervaux,BGR,bulgare,9
611,Clervaux,BFA,burkinabé,5
611,Clervaux,BDI,burundais,1
611,Clervaux,CMR,camerounaise,30
611,Clervaux,CAN,canadienne,1
611,Clervaux,CPV,cap-verdienne,20
611,Clervaux,CHN,chinoise,8
611,Clervaux,COL,colombienne,1
611,Clervaux,COM,comorienne,2
611,Clervaux,COD,congolaise (Rép. Dém),7
611,Clervaux,COG,congolaise (Rép.),9
611,Clervaux,HRV,croate,4
611,Clervaux,DNK,danoise,1
611,Clervaux,DOM,dominicaine,8
611,Clervaux,ESP,espagnole,72
611,Clervaux,EST,estonienne,2
611,Clervaux,FIN,finlandaise,1
611,Clervaux,FRA,française,148
611,Clervaux,GEO,géorgienne,1
611,Clervaux,GMB,gambienne,2
611,Clervaux,GHA,ghanéenne,2
611,Clervaux,GRC,grecque,6
611,Clervaux,GIN,guinéenne,4
611,Clervaux,HUN,hongroise,16
611,Clervaux,XXX,indéterminée,2
611,Clervaux,IND,indienne,17
611,Clervaux,IDN,indonésienne,2
611,Clervaux,IRN,iranienne,5
611,Clervaux,IRQ,iraquienne,41
611,Clervaux,IRL,irlandaise,4
611,Clervaux,ITA,italienne,92
611,Clervaux,CIV,ivoirienne,14
611,Clervaux,JPN,japonaise,2
611,Clervaux,JOR,jordanienne,3
611,Clervaux,KEN,kényane,4
611,Clervaux,XXK,kosovare,11
611,Clervaux,LVA,lettonne,2
611,Clervaux,LBN,libanaise,1
611,Clervaux,LBY,libyenne,1
611,Clervaux,LTU,lituanienne,2
611,Clervaux,LUX,luxembourgeoise,3828
611,Clervaux,MKD,macédonienne,34
611,Clervaux,MAR,marocaine,22
611,Clervaux,MUS,mauricienne,3
611,Clervaux,MNE,monténégrine,24
611,Clervaux,NLD,néerlandaise,121
611,Clervaux,NZL,néo-zélandaise,1
611,Clervaux,NGA,nigériane,2
611,Clervaux,NER,nigérienne,1
611,Clervaux,PRK,nord-coréenne,1
611,Clervaux,UGA,ougandaise,1
611,Clervaux,PER,péruvienne,2
611,Clervaux,PAK,pakistanaise,5
611,Clervaux,PRY,paraguayenne,4
611,Clervaux,PHL,philippine,10
611,Clervaux,POL,polonaise,59
611,Clervaux,PRT,portugaise,958
611,Clervaux,ROU,roumaine,39
611,Clervaux,RUS,russe,8
611,Clervaux,SEN,sénégalaise,29
611,Clervaux,SRB,serbe,19
611,Clervaux,SVN,slovène,5
611,Clervaux,SVK,slovaque,7
611,Clervaux,SOM,somalienne,1
611,Clervaux,SWE,suédoise,3
611,Clervaux,ZAF,sud-africaine,3
611,Clervaux,KOR,sud-coréenne,1
611,Clervaux,CHE,suisse,5
611,Clervaux,SYR,syrienne,69
611,Clervaux,TZA,tanzanienne,3
611,Clervaux,THA,thailandaise,9
611,Clervaux,TGO,togolaise,20
611,Clervaux,TUN,tunisienne,12
611,Clervaux,TUR,turque,5
611,Clervaux,UKR,ukrainienne,9
611,Clervaux,BGD,Bangladesh,1
611,Clervaux,BIH,Bosnie-Herzégovine,12
611,Clervaux,STP,Sao Tomé-et-Principe,2
501,Colmar-Berg,ERI,érythrée,4
501,Colmar-Berg,ETH,éthiopienne,1
501,Colmar-Berg,ALB,albanaise,3
501,Colmar-Berg,DEU,allemande,47
501,Colmar-Berg,USA,américaine,3
501,Colmar-Berg,ARM,arménienne,1
501,Colmar-Berg,AUS,australienne,2
501,Colmar-Berg,BLR,bélarusse,3
501,Colmar-Berg,BEL,belge,58
501,Colmar-Berg,BRA,brésilienne,19
501,Colmar-Berg,GBR,britannique,26
501,Colmar-Berg,BGR,bulgare,12
501,Colmar-Berg,CMR,camerounaise,2
501,Colmar-Berg,CAN,canadienne,1
501,Colmar-Berg,CPV,cap-verdienne,32
501,Colmar-Berg,CHL,chilienne,1
501,Colmar-Berg,CHN,chinoise,6
501,Colmar-Berg,COD,congolaise (Rép. Dém),5
501,Colmar-Berg,HRV,croate,5
501,Colmar-Berg,CUB,cubaine,1
501,Colmar-Berg,DOM,dominicaine,3
501,Colmar-Berg,ESP,espagnole,10
501,Colmar-Berg,FRA,française,81
501,Colmar-Berg,GAB,gabonaise,2
501,Colmar-Berg,GRC,grecque,10
501,Colmar-Berg,GIN,guinéenne,2
501,Colmar-Berg,HUN,hongroise,7
501,Colmar-Berg,XXX,indéterminée,1
501,Colmar-Berg,IND,indienne,8
501,Colmar-Berg,IRN,iranienne,7
501,Colmar-Berg,IRQ,iraquienne,1
501,Colmar-Berg,IRL,irlandaise,10
501,Colmar-Berg,ISL,islandaise,3
501,Colmar-Berg,ITA,italienne,63
501,Colmar-Berg,KEN,kényane,1
501,Colmar-Berg,XXK,kosovare,3
501,Colmar-Berg,LVA,lettonne,2
501,Colmar-Berg,LBN,libanaise,3
501,Colmar-Berg,LTU,lituanienne,7
501,Colmar-Berg,LUX,luxembourgeoise,1399
501,Colmar-Berg,MLT,maltaise,1
501,Colmar-Berg,MAR,marocaine,4
501,Colmar-Berg,MUS,mauricienne,1
501,Colmar-Berg,MEX,mexicaine,1
501,Colmar-Berg,MNE,monténégrine,14
501,Colmar-Berg,NLD,néerlandaise,15
501,Colmar-Berg,NZL,néo-zélandaise,1
501,Colmar-Berg,NGA,nigériane,11
501,Colmar-Berg,PER,péruvienne,2
501,Colmar-Berg,PHL,philippine,7
501,Colmar-Berg,POL,polonaise,62
501,Colmar-Berg,PRT,portugaise,558
501,Colmar-Berg,ROU,roumaine,21
501,Colmar-Berg,RUS,russe,1
501,Colmar-Berg,SEN,sénégalaise,6
501,Colmar-Berg,SRB,serbe,27
501,Colmar-Berg,SVN,slovène,4
501,Colmar-Berg,LKA,sri-lankaise,2
501,Colmar-Berg,SWE,suédoise,7
501,Colmar-Berg,CHE,suisse,3
501,Colmar-Berg,SYR,syrienne,18
501,Colmar-Berg,CZE,tchèque,2
501,Colmar-Berg,THA,thailandaise,3
501,Colmar-Berg,TGO,togolaise,2
501,Colmar-Berg,TUN,tunisienne,5
501,Colmar-Berg,UKR,ukrainienne,11
501,Colmar-Berg,BIH,Bosnie-Herzégovine,7
1104,Consdorf,ECU,équatorienne,1
1104,Consdorf,ALB,albanaise,2
1104,Consdorf,DZA,algérienne,1
1104,Consdorf,DEU,allemande,64
1104,Consdorf,USA,américaine,9
1104,Consdorf,AUT,autrichienne,1
1104,Consdorf,BLR,bélarusse,2
1104,Consdorf,BEL,belge,34
1104,Consdorf,BRA,brésilienne,10
1104,Consdorf,GBR,britannique,38
1104,Consdorf,BGR,bulgare,3
1104,Consdorf,CPV,cap-verdienne,3
1104,Consdorf,CHN,chinoise,2
1104,Consdorf,COL,colombienne,1
1104,Consdorf,HRV,croate,2
1104,Consdorf,DNK,danoise,4
1104,Consdorf,ESP,espagnole,13
1104,Consdorf,EST,estonienne,1
1104,Consdorf,FRA,française,89
1104,Consdorf,GRC,grecque,10
1104,Consdorf,HUN,hongroise,3
1104,Consdorf,IRN,iranienne,1
1104,Consdorf,IRL,irlandaise,7
1104,Consdorf,ISL,islandaise,1
1104,Consdorf,ITA,italienne,45
1104,Consdorf,CIV,ivoirienne,2
1104,Consdorf,XXK,kosovare,1
1104,Consdorf,LUX,luxembourgeoise,1523
1104,Consdorf,MLI,malienne,1
1104,Consdorf,MAR,marocaine,7
1104,Consdorf,NLD,néerlandaise,13
1104,Consdorf,NOR,norvégienne,1
1104,Consdorf,PHL,philippine,2
1104,Consdorf,POL,polonaise,19
1104,Consdorf,PRT,portugaise,360
1104,Consdorf,ROU,roumaine,5
1104,Consdorf,SRB,serbe,12
1104,Consdorf,SWE,suédoise,4
1104,Consdorf,CHE,suisse,2
1104,Consdorf,SYR,syrienne,6
1104,Consdorf,CZE,tchèque,5
1104,Consdorf,THA,thailandaise,1
1104,Consdorf,TUR,turque,1
1104,Consdorf,UKR,ukrainienne,18
1104,Consdorf,BIH,Bosnie-Herzégovine,6
1104,Consdorf,STP,Sao Tomé-et-Principe,1
402,Contern,EGY,égyptienne,3
402,Contern,ECU,équatorienne,1
402,Contern,ALB,albanaise,9
402,Contern,DEU,allemande,193
402,Contern,USA,américaine,24
402,Contern,ARG,argentine,4
402,Contern,AUT,autrichienne,6
402,Contern,BLR,bélarusse,1
402,Contern,BEL,belge,168
402,Contern,GNB,bissau-guinéenne,6
402,Contern,BRA,brésilienne,24
402,Contern,GBR,britannique,154
402,Contern,BGR,bulgare,24
402,Contern,BDI,burundais,1
402,Contern,KHM,cambodgienne,1
402,Contern,CMR,camerounaise,15
402,Contern,CAN,canadienne,9
402,Contern,CPV,cap-verdienne,4
402,Contern,CHL,chilienne,2
402,Contern,CHN,chinoise,20
402,Contern,CYP,chypriote,4
402,Contern,COL,colombienne,2
402,Contern,COD,congolaise (Rép. Dém),1
402,Contern,CRI,costa-ricienne,7
402,Contern,HRV,croate,5
402,Contern,CUB,cubaine,2
402,Contern,DNK,danoise,16
402,Contern,ESP,espagnole,38
402,Contern,EST,estonienne,2
402,Contern,FIN,finlandaise,15
402,Contern,FRA,française,461
402,Contern,GEO,géorgienne,1
402,Contern,GRC,grecque,37
402,Contern,HUN,hongroise,6
402,Contern,IND,indienne,53
402,Contern,IRN,iranienne,1
402,Contern,IRQ,iraquienne,6
402,Contern,IRL,irlandaise,55
402,Contern,ISL,islandaise,14
402,Contern,ISR,israélienne,5
402,Contern,ITA,italienne,164
402,Contern,JPN,japonaise,2
402,Contern,KEN,kényane,2
402,Contern,KAZ,kazakhe,3
402,Contern,XXK,kosovare,6
402,Contern,LVA,lettonne,14
402,Contern,LTU,lituanienne,11
402,Contern,LUX,luxembourgeoise,2741
402,Contern,MKD,macédonienne,9
402,Contern,MDG,malgache,1
402,Contern,MLT,maltaise,3
402,Contern,MAR,marocaine,15
402,Contern,MUS,mauricienne,8
402,Contern,MEX,mexicaine,6
402,Contern,MDA,moldave,2
402,Contern,MNE,monténégrine,1
402,Contern,NLD,néerlandaise,41
402,Contern,NZL,néo-zélandaise,1
402,Contern,NPL,népalaise,4
402,Contern,NGA,nigériane,9
402,Contern,NOR,norvégienne,1
402,Contern,PER,péruvienne,2
402,Contern,PHL,philippine,8
402,Contern,POL,polonaise,22
402,Contern,PRT,portugaise,290
402,Contern,ROU,roumaine,56
402,Contern,RUS,russe,35
402,Contern,SEN,sénégalaise,6
402,Contern,SRB,serbe,9
402,Contern,SVN,slovène,6
402,Contern,SVK,slovaque,5
402,Contern,LKA,sri-lankaise,9
402,Contern,SWE,suédoise,51
402,Contern,ZAF,sud-africaine,10
402,Contern,KOR,sud-coréenne,1
402,Contern,CHE,suisse,8
402,Contern,SYR,syrienne,14
402,Contern,CZE,tchèque,7
402,Contern,THA,thailandaise,6
402,Contern,TGO,togolaise,3
402,Contern,TUN,tunisienne,2
402,Contern,TUR,turque,14
402,Contern,UKR,ukrainienne,38
402,Contern,BIH,Bosnie-Herzégovine,25
1302,Dalheim,ERI,érythrée,7
1302,Dalheim,ETH,éthiopienne,2
1302,Dalheim,ALB,albanaise,4
1302,Dalheim,DZA,algérienne,2
1302,Dalheim,DEU,allemande,76
1302,Dalheim,USA,américaine,15
1302,Dalheim,AUS,australienne,4
1302,Dalheim,AUT,autrichienne,4
1302,Dalheim,BLR,bélarusse,1
1302,Dalheim,BEL,belge,70
1302,Dalheim,BOL,bolivienne,1
1302,Dalheim,BRA,brésilienne,7
1302,Dalheim,GBR,britannique,43
1302,Dalheim,GBN,britannique d'outre-mer,2
1302,Dalheim,CAN,canadienne,1
1302,Dalheim,CHN,chinoise,6
1302,Dalheim,TWN,chinoise (Taiwan),1
1302,Dalheim,COD,congolaise (Rép. Dém),1
1302,Dalheim,COG,congolaise (Rép.),1
1302,Dalheim,DNK,danoise,6
1302,Dalheim,DOM,dominicaine,1
1302,Dalheim,ESP,espagnole,18
1302,Dalheim,FIN,finlandaise,8
1302,Dalheim,FRA,française,210
1302,Dalheim,GEO,géorgienne,3
1302,Dalheim,GRC,grecque,5
1302,Dalheim,GIN,guinéenne,1
1302,Dalheim,HTI,haïtienne,2
1302,Dalheim,IND,indienne,8
1302,Dalheim,IRN,iranienne,3
1302,Dalheim,IRQ,iraquienne,8
1302,Dalheim,IRL,irlandaise,7
1302,Dalheim,ISR,israélienne,1
1302,Dalheim,ITA,italienne,75
1302,Dalheim,XXK,kosovare,6
1302,Dalheim,LTU,lituanienne,6
1302,Dalheim,LUX,luxembourgeoise,1646
1302,Dalheim,MKD,macédonienne,1
1302,Dalheim,MAR,marocaine,6
1302,Dalheim,MNE,monténégrine,14
1302,Dalheim,NLD,néerlandaise,20
1302,Dalheim,UZB,ouzbèke,1
1302,Dalheim,PHL,philippine,5
1302,Dalheim,POL,polonaise,22
1302,Dalheim,PRT,portugaise,307
1302,Dalheim,ROU,roumaine,15
1302,Dalheim,RUS,russe,10
1302,Dalheim,SEN,sénégalaise,1
1302,Dalheim,SRB,serbe,9
1302,Dalheim,SVN,slovène,2
1302,Dalheim,SVK,slovaque,5
1302,Dalheim,SWE,suédoise,2
1302,Dalheim,ZAF,sud-africaine,10
1302,Dalheim,CHE,suisse,1
1302,Dalheim,SYR,syrienne,3
1302,Dalheim,CZE,tchèque,3
1302,Dalheim,THA,thailandaise,4
1302,Dalheim,TGO,togolaise,2
1302,Dalheim,TUR,turque,4
1302,Dalheim,UKR,ukrainienne,7
1302,Dalheim,BIH,Bosnie-Herzégovine,4
704,Diekirch,YMD,#NAME?,1
704,Diekirch,EGY,égyptienne,2
704,Diekirch,ERI,érythrée,140
704,Diekirch,ETH,éthiopienne,10
704,Diekirch,AFG,afghane,45
704,Diekirch,ALB,albanaise,18
704,Diekirch,DZA,algérienne,7
704,Diekirch,DEU,allemande,129
704,Diekirch,USA,américaine,7
704,Diekirch,AGO,angolaise,4
704,Diekirch,XXA,apatride,7
704,Diekirch,ARM,arménienne,1
704,Diekirch,AUS,australienne,2
704,Diekirch,AUT,autrichienne,8
704,Diekirch,AZE,azerbaidjanaise,2
704,Diekirch,BLR,bélarusse,4
704,Diekirch,BEN,béninoise,1
704,Diekirch,BEL,belge,109
704,Diekirch,GNB,bissau-guinéenne,9
704,Diekirch,BRA,brésilienne,33
704,Diekirch,GBR,britannique,19
704,Diekirch,BGR,bulgare,11
704,Diekirch,BFA,burkinabé,4
704,Diekirch,BDI,burundais,1
704,Diekirch,CMR,camerounaise,35
704,Diekirch,CPV,cap-verdienne,138
704,Diekirch,CHN,chinoise,36
704,Diekirch,COL,colombienne,9
704,Diekirch,COD,congolaise (Rép. Dém),8
704,Diekirch,HRV,croate,3
704,Diekirch,CUB,cubaine,5
704,Diekirch,DNK,danoise,8
704,Diekirch,DJI,djiboutienne,1
704,Diekirch,DOM,dominicaine,8
704,Diekirch,ESP,espagnole,48
704,Diekirch,EST,estonienne,2
704,Diekirch,FIN,finlandaise,1
704,Diekirch,FRA,française,174
704,Diekirch,GAB,gabonaise,6
704,Diekirch,GMB,gambienne,1
704,Diekirch,GRC,grecque,5
704,Diekirch,GIN,guinéenne,8
704,Diekirch,HUN,hongroise,3
704,Diekirch,XXX,indéterminée,1
704,Diekirch,IND,indienne,5
704,Diekirch,IRN,iranienne,17
704,Diekirch,IRQ,iraquienne,14
704,Diekirch,IRL,irlandaise,1
704,Diekirch,ISL,islandaise,2
704,Diekirch,ITA,italienne,194
704,Diekirch,CIV,ivoirienne,8
704,Diekirch,JPN,japonaise,1
704,Diekirch,KAZ,kazakhe,1
704,Diekirch,XXK,kosovare,47
704,Diekirch,LAO,laotienne,1
704,Diekirch,LBN,libanaise,3
704,Diekirch,LBY,libyenne,1
704,Diekirch,LUX,luxembourgeoise,4071
704,Diekirch,MKD,macédonienne,10
704,Diekirch,MDG,malgache,4
704,Diekirch,MLI,malienne,2
704,Diekirch,MAR,marocaine,25
704,Diekirch,MUS,mauricienne,1
704,Diekirch,MEX,mexicaine,1
704,Diekirch,MDA,moldave,9
704,Diekirch,MNE,monténégrine,22
704,Diekirch,NLD,néerlandaise,64
704,Diekirch,NGA,nigériane,4
704,Diekirch,NER,nigérienne,2
704,Diekirch,PRK,nord-coréenne,1
704,Diekirch,UZB,ouzbèke,1
704,Diekirch,PER,péruvienne,2
704,Diekirch,PHL,philippine,13
704,Diekirch,POL,polonaise,24
704,Diekirch,PRT,portugaise,1978
704,Diekirch,ROU,roumaine,47
704,Diekirch,RUS,russe,16
704,Diekirch,RWA,rwandaise,3
704,Diekirch,SEN,sénégalaise,5
704,Diekirch,SLV,salvadorienne,4
704,Diekirch,SRB,serbe,30
704,Diekirch,SGP,singapourienne,1
704,Diekirch,SVN,slovène,2
704,Diekirch,SOM,somalienne,6
704,Diekirch,SDN,soudanaise,29
704,Diekirch,SWE,suédoise,2
704,Diekirch,ZAF,sud-africaine,1
704,Diekirch,CHE,suisse,4
704,Diekirch,SYR,syrienne,127
704,Diekirch,TJK,tadjike,2
704,Diekirch,TZA,tanzanienne,2
704,Diekirch,CZE,tchèque,3
704,Diekirch,TCD,tchadienne,2
704,Diekirch,THA,thailandaise,3
704,Diekirch,TUN,tunisienne,13
704,Diekirch,TUR,turque,7
704,Diekirch,UKR,ukrainienne,79
704,Diekirch,VEN,vénézuélienne,12
704,Diekirch,VNM,vietnamienne,6
704,Diekirch,YEM,yéménite,3
704,Diekirch,BIH,Bosnie-Herzégovine,15
704,Diekirch,STP,Sao Tomé-et-Principe,1
302,Differdange,EGY,égyptienne,10
302,Differdange,ECU,équatorienne,7
302,Differdange,ERI,érythrée,92
302,Differdange,ETH,éthiopienne,20
302,Differdange,AFG,afghane,58
302,Differdange,ALB,albanaise,48
302,Differdange,DZA,algérienne,81
302,Differdange,DEU,allemande,259
302,Differdange,USA,américaine,102
302,Differdange,AGO,angolaise,7
302,Differdange,XXA,apatride,11
302,Differdange,ARG,argentine,12
302,Differdange,ARM,arménienne,6
302,Differdange,AUS,australienne,6
302,Differdange,AUT,autrichienne,10
302,Differdange,AZE,azerbaidjanaise,25
302,Differdange,BLR,bélarusse,8
302,Differdange,BEN,béninoise,9
302,Differdange,BEL,belge,499
302,Differdange,GNB,bissau-guinéenne,59
302,Differdange,BOL,bolivienne,3
302,Differdange,BRA,brésilienne,243
302,Differdange,GBR,britannique,57
302,Differdange,GBN,britannique d'outre-mer,2
302,Differdange,BGR,bulgare,27
302,Differdange,BFA,burkinabé,4
302,Differdange,BDI,burundais,8
302,Differdange,CMR,camerounaise,95
302,Differdange,CAN,canadienne,5
302,Differdange,CPV,cap-verdienne,387
302,Differdange,CAF,centrafricaine,2
302,Differdange,CHL,chilienne,4
302,Differdange,CHN,chinoise,138
302,Differdange,TWN,chinoise (Taiwan),1
302,Differdange,CYP,chypriote,1
302,Differdange,COL,colombienne,11
302,Differdange,COD,congolaise (Rép. Dém),28
302,Differdange,COG,congolaise (Rép.),1
302,Differdange,CRI,costa-ricienne,5
302,Differdange,HRV,croate,68
302,Differdange,CUB,cubaine,10
302,Differdange,DNK,danoise,4
302,Differdange,DOM,dominicaine,17
302,Differdange,ESP,espagnole,201
302,Differdange,EST,estonienne,7
302,Differdange,FRA,française,1445
302,Differdange,GEO,géorgienne,4
302,Differdange,GAB,gabonaise,2
302,Differdange,GMB,gambienne,6
302,Differdange,GHA,ghanéenne,3
302,Differdange,GRC,grecque,27
302,Differdange,GIN,guinéenne,73
302,Differdange,HTI,haïtienne,3
