BFS_NR,GEBIET_NAME,THEMA_NAME,SET_NAME,SUBSET_NAME,INDIKATOR_ID,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE,EINHEIT_KURZ,EINHEIT_LANG,
113,Dürnten,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,679,Fr./m2,Franken pro Quadratmeter,
113,Dürnten,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,700,Fr./m2,Franken pro Quadratmeter,
113,Dürnten,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,718,Fr./m2,Franken pro Quadratmeter,
113,Dürnten,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,729,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,34,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,34,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,35,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,36,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,37,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,39,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,42,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,45,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,50,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,55,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,61,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,69,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,78,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,91,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,107,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,127,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,148,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,169,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,182,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,186,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,186,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,182,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,178,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,173,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,170,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,167,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,165,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,163,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,161,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,161,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,162,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,165,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,170,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,176,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,183,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,192,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,202,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,215,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,229,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,248,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,264,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,281,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,296,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,312,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,327,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,340,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,351,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,362,Fr./m2,Franken pro Quadratmeter,
114,Fischenthal,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,369,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,114,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,114,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,116,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,119,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,123,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,130,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,138,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,150,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,164,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,181,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,200,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,224,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,253,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,294,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,341,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,402,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,466,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,531,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,569,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,582,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,579,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,565,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,549,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,530,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,517,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,505,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,495,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,487,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,481,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,478,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,478,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,484,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,493,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,506,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,520,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,538,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,560,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,589,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,622,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,665,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,707,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,749,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,785,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,825,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,862,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,894,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,926,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,950,Fr./m2,Franken pro Quadratmeter,
115,Gossau,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,970,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,96,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,97,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,99,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,101,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,105,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,111,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,118,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,128,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,140,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,154,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,170,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,190,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,214,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,248,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,286,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,336,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,389,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,442,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,473,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,483,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,481,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,471,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,458,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,444,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,436,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,428,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,423,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,419,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,415,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,415,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,419,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,428,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,440,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,458,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,476,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,499,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,527,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,563,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,603,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,651,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,696,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,741,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,780,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,825,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,867,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,903,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,935,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,962,Fr./m2,Franken pro Quadratmeter,
116,Grüningen,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,981,Fr./m2,Franken pro Quadratmeter,
117,Hinwil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,105,Fr./m2,Franken pro Quadratmeter,
117,Hinwil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,106,Fr./m2,Franken pro Quadratmeter,
117,Hinwil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,108,Fr./m2,Franken pro Quadratmeter,
117,Hinwil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,111,Fr./m2,Franken pro Quadratmeter,
117,Hinwil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,116,Fr./m2,Franken pro Quadratmeter,
117,Hinwil,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,123,Fr./m2,Franken pro Quadratmeter,
